u,hayward_x_star,bardeen_x_star,hayward_x_plus,bardeen_x_plus,hayward_gap,bardeen_gap,hayward_shape_fn,bardeen_shape_fn,hayward_Ccrit_over_CR,bardeen_Ccrit_over_CR,bardeen_over_hayward_shape_fn,bardeen_over_hayward_Ccrit_over_CR,delta_x_star,delta_x_plus,delta_gap
0.11221804511278194,1.4999116463325533,1.4955817919637817,1.9935823309250187,1.990142720804166,0.49367068459246544,0.49456092884038416,1.2794083640519986,1.276426210570805,0.9848890178518402,0.9825933550316645,0.9976691152215476,0.9976691152215476,-0.004329854368771535,-0.0034396101208526986,0.0008902442479187256
0.11403508771929824,1.4999062498370073,1.495425420289784,1.9933752489217749,1.9897970728668224,0.4934689990847677,0.4943716525770384,1.2787788119334205,1.275639320496936,0.9844043884050002,0.9819876067703698,0.9975449300479591,0.997544930047959,-0.004480829547223175,-0.0035781760549524755,0.0009026534922706997
0.11585213032581454,1.4999008533414613,1.4952690486157862,1.9931681669185313,1.989451424929479,0.49326731357706993,0.49418237631369266,1.2781492598148425,1.2748524304230668,0.9839197589581603,0.981381858509075,0.9974206225396138,0.9974206225396138,-0.004631804725675037,-0.0037167419890522524,0.0009150627366227293
0.11766917293233081,1.4998954568459153,1.4951126769417886,1.9929610849152875,1.9891057769921354,0.4930656280693722,0.4939931000503469,1.2775197076962643,1.2740655403491976,0.9834351295113204,0.9807761102477803,0.9972961925156555,0.9972961925156555,-0.004782779904126677,-0.0038553079231520293,0.0009274719809747034
0.11948621553884711,1.4998900603503695,1.4949563052677908,1.9927540029120439,1.988760129054792,0.49286394256167443,0.49380382378700116,1.2768901555776861,1.2732786502753284,0.9829505000644804,0.9801703619864857,0.9971716397948703,0.9971716397948703,-0.004933755082578761,-0.003993873857251806,0.000939881225326733
0.12130325814536341,1.4998846638548236,1.4947999335937932,1.9925469209088003,1.9884144811174485,0.4926622570539767,0.49361454752365547,1.2762606034591082,1.2724917602014592,0.9824658706176405,0.979564613725191,0.9970469641956868,0.997046964195687,-0.005084730261030401,-0.004132439791351805,0.0009522904696787626
0.12312030075187969,1.4998792673592776,1.4946435619197953,1.9923398389055564,1.988068833180105,0.4924605715462789,0.4934252712603097,1.27563105134053,1.2717048701275901,0.9819812411708005,0.9789588654638963,0.9969221655361761,0.996922165536176,-0.005235705439482263,-0.00427100572545136,0.0009646997140307922
0.12493734335839599,1.4998738708637316,1.4944871902457977,1.9921327569023128,1.9877231852427617,0.4922588860385812,0.49323599499696397,1.275001499221952,1.270917980053721,0.9814966117239605,0.9783531172026017,0.9967972436340482,0.9967972436340484,-0.005386680617933903,-0.004409571659551137,0.0009771089583827663
0.1267543859649123,1.4998643060606438,1.4943308185717998,1.9918796700335026,1.987377537305418,0.4920153639728588,0.4930467187336182,1.2742367151057294,1.2701310899798517,0.9809078806367965,0.977747368941307,0.9967779729800541,0.9967779729800542,-0.005533487488843969,-0.004502132728084529,0.0010313547607594398
0.12857142857142856,1.4998545923894295,1.4941744468978022,1.9916249401337796,1.9870318893680747,0.49177034774434986,0.49285744247027247,1.2734671012753052,1.2693441999059825,0.9803154316339066,0.9771416206800123,0.996762459457968,0.9967624594579682,-0.00568014549162732,-0.00459305076570482,0.0010870947259226105
0.13038847117794486,1.4998448787182153,1.4940180752238046,1.9913702102340562,1.9866862414307311,0.4915253315158409,0.49266816620692677,1.2726974874448809,1.2685573098321132,0.9797229826310165,0.9765358724187176,0.9967469271734953,0.9967469271734956,-0.005826803494410671,-0.0046839688033251115,0.0011428346910858922
0.13220551378446116,1.4998351650470012,1.4938617035498067,1.991115480334333,1.9863405934933878,0.4912803152873319,0.492478889943581,1.2719278736144568,1.2677704197582442,0.9791305336281266,0.975930124157423,0.996731376092578,0.9967313760925781,-0.0059734614971944655,-0.0047748868409451806,0.0011985746562491184
0.13402255639097743,1.499825451375787,1.4937053318758091,1.9908607504346099,1.9859949455560444,0.4910352990588229,0.49228961368023527,1.2711582597840325,1.266983529684375,0.9785380846252366,0.9753243758961283,0.9967158061810755,0.9967158061810756,-0.006120119499977816,-0.004865804878565472,0.0012543146214123446
0.13583959899749373,1.4998157377045727,1.4935489602018113,1.9906060205348866,1.9856492976187008,0.49079028283031395,0.4921003374168895,1.2703886459536085,1.2661966396105058,0.9779456356223467,0.9747186276348336,0.9967002174047643,0.9967002174047646,-0.006266777502761389,-0.004956722916185763,0.0013100545865755708
0.13765664160401,1.4998060240333584,1.4933925885278136,1.9903512906351633,1.9853036496813574,0.490545266601805,0.49191106115354377,1.2696190321231842,1.2654097495366365,0.9773531866194568,0.9741128793735389,0.9966846097293387,0.9966846097293387,-0.00641343550554474,-0.005047640953805832,0.001365794551738797
0.1394736842105263,1.4997963103621441,1.4932362168538158,1.99009656073544,1.9849580017440138,0.490300250373296,0.4917217848901981,1.26884941829276,1.2646228594627675,0.9767607376165668,0.9735071311122442,0.9966689831204089,0.996668983120409,-0.006560093508328313,-0.005138558991426123,0.0014215345169020788
0.1412907268170426,1.4997865966909298,1.4930798451798182,1.9898418308357169,1.9846123538066704,0.490055234144787,0.4915325086268523,1.2680798044623358,1.2638359693888983,0.9761682886136769,0.9729013828509495,0.9966533375435019,0.9966533375435019,-0.006706751511111664,-0.005229477029046414,0.001477274482065305
